"Site","sampleID","extinc","date","LUtype","Chamber","DateField","DateLab1","DateLab2Inc","DateIncGuess","IncBlank","ExtractionSoilWeight","ExtractantVol","SoilWetWeight_DarroMinusBaggie","SoilDryWeight_TownMinusPapBag","CENAnitrppm","CENAammppm","CENAnitrppmBnks","CENAammppmBnks","CENAnitrppmBnkCor","CENAammppmBnkCor","MBLnitrppm","MBLammppm","NotesN","DiscardN","BulkDensity_gcm3_use","BulkDensity_gcm3_uncertainty_use","SampleSoilWater_g","SampleSoilWater_L","TotalExtractantVol_L","NO3_N_mgN","NH4_N_mgN","NO3_N_NH4_N_mgN","ExtractionSoilWeight_DryEquiv","NO3_N_mgNg","NH4_N_mgNg","NO3_N_NH4_N_mgNg","IncubationDays","BDCoreDepth","extlazytest","easycallname","NO3_N_mgNg_FinalMinusInitial_perDay","NH4_N_mgNg_FinalMinusInitial_perDay","NO3_N_NH4_N_mgNg_FinalMinusInitial_perDay","NO3_N_mgNg_FinalMinusInitial_perDay_AreaBasis","NH4_N_mgNg_FinalMinusInitial_perDay_AreaBasis","NO3_N_NH4_N_mgNg_FinalMinusInitial_perDay_AreaBasis","easycallname_TMDS_Soil"
"F3","inc F3B_07-02-14","inc","2/7/14","F","B","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",9.75,50,115.48,93.09,0.7534,0.31,-0.132,0.138,0.8854,0.193333333,NA,NA,"","",1.17090909090909,0.171826947828331,1.89039227571874,0.00189039227571874,0.0518903922757187,0.0459437533209214,0.0100321424893422,0.0559758958102635,7.85960772428126,0.00584555297575272,0.00127641770954409,0.00712197068529681,9,10,"24","F3_B_1/29/14_24","0.00510486148010237","-0.000583188639492083","0.00452167284061029","597.73287148835","-68.2860879696184","529.446783518732","F3_B_1/29/14"
"F3","extr F3D_02042014","ext","4/2/14","F","D","4/1/14",2014-04-02,NA,NA,NA,10.33,50,127.31,100.49,0.1368,0.395,NA,NA,0.0209,0.344833333,NA,NA,"","",1.17090909090909,0.171826947828331,2.17618883041395,0.00217618883041395,0.052176188830414,0.00109048234655565,0.017992089097629,0.0190825714441847,8.15381116958605,0.00013373897480275,0.00220658643221222,0.00234032540701497,NA,10,"24","F3_D_4/1/14_24","0.00997871903266044","-0.00250538091445893","0.00747333811820151","1168.41728309697","-293.357328893009","875.059954203958","F3_D_4/1/14"
"F3","extr F3E_29012014","ext","1/29/14","F","E","1/29/14",2014-01-29,NA,NA,NA,10.01,50,138.3,113.39,0.32505,0.264135,NA,NA,0.26875,0.215748867,NA,NA,"","",1.17090909090909,0.171826947828331,1.80295806218366,0.00180295806218366,0.0518029580621837,0.0139220449792119,0.0111764295091646,0.0250984744883765,8.20704193781634,0.00169635358082697,0.00136180972314349,0.00305816330397045,NA,10,"24","F3_E_1/29/14_24","0.00975636925833936","-0.000273423648941652","0.00948294560939771","1142.38214588555","-32.0154236215316","1110.36672226402","F3_E_1/29/14"
"F3","extr F3B_29012014","ext","1/29/14","F","B","1/29/14",2014-01-29,NA,NA,NA,10.03,50,115.48,93.09,0.0563,0.3425614,0.0563,0.0475524,0,0.294175267,NA,NA,"","",1.17090909090909,0.171826947828331,1.94468046414964,0.00194468046414964,0.0519446804641496,0,0.0152808402447709,0.0152808402447709,8.08531953585036,0,0.00188994883591373,0.00188994883591373,NA,10,"24","F3_B_1/29/14_24","0.00510486148010237","-0.000583188639492083","0.00452167284061029","597.73287148835","-68.2860879696184","529.446783518732","F3_B_1/29/14"
"F3","extr F3C_29012014","ext","1/29/14","F","C","1/29/14",2014-01-29,NA,NA,NA,9.63,50,132.07,109.69,0.6438,1.596869,0.0563,0.0422822,0.5875,1.548482867,NA,NA,"","",1.17090909090909,0.171826947828331,1.63185734837586,0.00163185734837586,0.0516318573483759,0.0303337161921708,0.0799510464953481,0.110284762687519,7.99814265162414,0.00379259504530231,0.00999620161552293,0.0137887966608252,NA,10,"24","F3_C_1/29/14_24",NA,"-0.00406936926163052",NA,NA,"-476.486146270919",NA,"F3_C_1/29/14"
"F3","extr F3D_29012014","ext","1/29/14","F","D","1/29/14",2014-01-29,NA,NA,NA,9.7,50,105.43,85.59,0.0563,-0.1779222,NA,NA,0,0,NA,NA,"","",1.17090909090909,0.171826947828331,1.82536279996206,0.00182536279996206,0.0518253627999621,0,0,0,7.87463720003794,0,0,0,NA,10,"24","F3_D_1/29/14_24","0.0277070601270985","0.0011560236807025","0.0288630838078011","3244.24485851845","135.359863704075","3379.60472222252","F3_D_1/29/14"
"F3","inc F3C_07-02-14","inc","2/7/14","F","C","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",10.29,50,132.07,109.69,NA,0.954,-0.132,0.106,NA,0.837333333,NA,NA,"","",1.17090909090909,0.171826947828331,1.74369803891875,0.00174369803891875,0.0517436980389188,NA,0.0433267231406734,NA,8.54630196108124,NA,0.00506964571787631,NA,9,10,"24","F3_C_1/29/14_24",NA,"-0.00406936926163052",NA,NA,"-476.486146270919",NA,"F3_C_1/29/14"
"F3","incub F3B_02042014","inc","4/2/14","F","B","4/1/14",2014-04-02,2014-04-07,"Y","4/7/14",9.36,50,115.38,89.59,1.00915,0.2201668,-0.0089,0.11,1.01805,0.1131668,NA,NA,"","",1.17090909090909,0.171826947828331,2.09216848673947,0.00209216848673947,0.0520921684867395,0.0530324321279251,0.00589510401270515,0.0589275361406303,7.26783151326053,0.00729687143010466,0.000811122822804743,0.00810799425290941,5,10,"24","F3_B_4/1/14_24","0.010606486425585","-0.0020083772687524","0.00859810915683262","1241.92313783214","-235.162720195736","1006.7604176364","F3_B_4/1/14"
"F3","incub F3C_02042014","inc","4/2/14","F","C","4/1/14",2014-04-02,2014-04-07,"Y","4/7/14",9.51,50,113.57,89.19,1.24885,0.2197048,-0.0089,0.108,1.25775,0.1127048,NA,NA,"","",1.17090909090909,0.171826947828331,2.04150567931672,0.00204150567931672,0.0520415056793167,0.0654552037681606,0.00586532748928625,0.0713205312574469,7.46849432068328,0.00876417668108667,0.000785342699269757,0.00954951938035642,5,10,"24","F3_C_4/1/14_24","0.0120044500664788","-0.00217335653518874","0.00983109353129008","1405.61197142043","-254.480292483918","1151.13167893651","F3_C_4/1/14"
"F3","extr F3C_02042014","ext","4/2/14","F","C","4/1/14",2014-04-02,NA,NA,NA,9.27,50,113.57,89.19,0.2204,0.372,0.095,0.0485,0.1045,0.321833333,NA,NA,"","",1.17090909090909,0.171826947828331,1.98998503125825,0.00198998503125825,0.0519899850312583,0.00543295343576649,0.01673211016523,0.0221650636009964,7.28001496874175,0.000746283278138026,0.00229836205517059,0.00304464533330862,NA,10,"24","F3_C_4/1/14_24","0.0120044500664788","-0.00217335653518874","0.00983109353129008","1405.61197142043","-254.480292483918","1151.13167893651","F3_C_4/1/14"
"F3","inc F3D_07-02-14","inc","2/7/14","F","D","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",10.28,50,105.43,85.59,4.6695,0.317,NA,NA,4.8015,0.200333333,NA,NA,"","",1.17090909090909,0.171826947828331,1.93450820449587,0.00193450820449587,0.0519345082044959,0.249363541143887,0.0104042131263225,0.259767754270209,8.34549179550413,0.029880029512248,0.00124668664007644,0.0311267161523245,9,10,"24","F3_D_1/29/14_24","0.0277070601270985","0.0011560236807025","0.0288630838078011","3244.24485851845","135.359863704075","3379.60472222252","F3_D_1/29/14"
"F3","inc F3E_07-02-14","inc","2/7/14","F","E","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",9.86,50,138.3,113.39,1.8328,0.285,NA,NA,1.9648,0.168333333,NA,NA,"","",1.17090909090909,0.171826947828331,1.77594070860448,0.00177594070860448,0.0517759407086045,0.101729368304266,0.00871561666868977,0.110444984972956,8.08405929139552,0.0125839463365323,0.0010781237933233,0.0136620701298555,9,10,"24","F3_E_1/29/14_24","0.00975636925833936","-0.000273423648941652","0.00948294560939771","1142.38214588555","-32.0154236215316","1110.36672226402","F3_E_1/29/14"
"F3","incub F3A_02042014","inc","4/2/14","F","A","4/1/14",2014-04-02,2014-04-07,"Y","4/7/14",9.79,50,124.51,98.79,1.08905,0.213646,-0.0089,0.103,1.09795,0.106646,NA,NA,"","",1.17090909090909,0.171826947828331,2.02231788611356,0.00202231788611356,0.0520223178861136,0.0571179039230584,0.00554797211328247,0.0626658760363409,7.76768211388643,0.00735327515797121,0.000714237790880275,0.00806751294885148,5,10,"24","F3_A_4/1/14_24","0.0113146080536824","-0.00139139057876671","0.00992321747491573","1324.837743013","-162.91918776832","1161.91855524468","F3_A_4/1/14"
"F3","extr F3A_02042014","ext","4/2/14","F","A","4/1/14",2014-04-02,NA,NA,NA,10.36,50,124.51,98.79,0.12635,0.29,0.1368,0.05,0.01045,0.239833333,NA,NA,"","",1.17090909090909,0.171826947828331,2.14006264557064,0.00214006264557064,0.0521400626455706,0.000544863654646213,0.012504925007116,0.0130497886617622,8.21993735442936,6.62856213073948e-05,0.00152129200843333,0.00158757762974073,NA,10,"24","F3_A_4/1/14_24","0.0113146080536824","-0.00139139057876671","0.00992321747491573","1324.837743013","-162.91918776832","1161.91855524468","F3_A_4/1/14"
"F3","extr F3B_02042014","ext","4/2/14","F","B","4/1/14",2014-04-02,NA,NA,NA,9.44,50,115.38,89.59,0.00095,0.356,0.1159,0.052,0,0.305833333,NA,NA,"","",1.17090909090909,0.171826947828331,2.11005026867741,0.00211005026867741,0.0521100502686774,0,0.0159369903564672,0.0159369903564672,7.32994973132259,0,0.00217422914762494,0.00217422914762494,NA,10,"24","F3_B_4/1/14_24","0.010606486425585","-0.0020083772687524","0.00859810915683262","1241.92313783214","-235.162720195736","1006.7604176364","F3_B_4/1/14"
"M1","extr M1E_29012014","ext","1/29/14","M","E","1/29/14",2014-01-29,NA,NA,NA,9.59,50,139.8,112.79,0.0563,0.601446,NA,NA,0,0.553059867,NA,NA,"","",1.45285714285714,0.0435142634576337,1.85283190271817,0.00185283190271817,0.0518528319027182,0,0.0286777203156907,0.0286777203156907,7.73716809728183,0,0.00370648794948187,0.00370648794948187,NA,10,"24","M1_E_1/29/14_24","0.00883619178493411","-0.00187518518461765","0.00696100660031646","1283.77243503971","-272.437618965164","1011.33481607455","M1_E_1/29/14"
"M1","extr M1D_29012014","ext","1/29/14","M","D","1/29/14",2014-01-29,NA,NA,NA,10.07,50,120.35,97.89,0.0563,0.7591152,NA,NA,0,0.710729067,NA,NA,"","",1.45285714285714,0.0435142634576337,1.87928707935189,0.00187928707935189,0.0518792870793519,0,0.0368721173025329,0.0368721173025329,8.19071292064811,0,0.00450169816226636,0.00450169816226636,NA,10,"24","M1_D_1/29/14_24","0.013930099928911","-0.00181760618225861","0.0121124937466524","2023.84451824322","-264.072212479573","1759.77230576364","M1_D_1/29/14"
"M1","incub M1A_06032014","inc","3/6/14","M","A","3/6/14",2014-03-07,2014-03-19,"N","3/19/14",9.62,50,470.41,364.35,2.38525,0.4990696,0.1297,0.141,2.3133,0.3510696,2.796791905,0.602,"","",1.45285714285714,0.0435142634576337,2.16895304096426,0.00216895304096426,0.0521689530409643,0.120682439069663,0.0183149334765101,0.138997372546173,7.45104695903573,0.0161967089636059,0.00245803490129665,0.0186547438649026,12,10,"24","M1_A_3/6/14_24","0.00699732860861047","0.000461094333179886","0.00745842294179035","1016.61188499383","66.9904195491347","1083.60230454297","M1_A_3/6/14"
"M1","extr M1E_06032014","ext","3/6/14","M","E","3/6/14",2014-03-07,NA,NA,NA,9.67,50,459.81,352.15,0.7522,0.3080753,NA,NA,0.664875,0.1845753,NA,NA,"","",1.45285714285714,0.0435142634576337,2.26413562123486,0.00226413562123486,0.0522641356212349,0.0347491171711685,0.00964666851153011,0.0443957856826986,7.40586437876514,0.00469210822585474,0.0013025715862675,0.00599467981212224,NA,10,"24","M1_E_3/6/14_24","0.00647453000999054","0.000508078130657108","0.00698260814064765","940.656717165767","73.8164941254683","1014.47321129123","M1_E_3/6/14"
"M1","extr M1D_06032014","ext","3/6/14","M","D","3/6/14",2014-03-07,NA,NA,NA,10.06,50,550.11,433.65,0.6546,0.2846016,NA,NA,0.567275,0.1611016,NA,NA,"","",1.45285714285714,0.0435142634576337,2.12973332606206,0.00212973332606206,0.0521297333260621,0.0295718944725419,0.00839818344640192,0.0379700779189438,7.93026667393794,0.00372899117878684,0.00105900391395434,0.00478799509274118,NA,10,"24","M1_D_3/6/14_24","0.0104069885353657","0.000486401970393449","0.0108933905057591","1511.98676292384","70.6672576985909","1582.65402062243","M1_D_3/6/14"
"M1","extr M1C_06032014","ext","3/6/14","M","C","3/6/14",2014-03-07,NA,NA,NA,9.96,50,456.81,353.05,0.5997,0.3006105,NA,NA,0.512375,0.1771105,NA,NA,"","",1.45285714285714,0.0435142634576337,2.26231825047613,0.00226231825047613,0.0522623182504761,0.0267779053135877,0.00925620531650095,0.0360341106300887,7.69768174952387,0.00347869737732974,0.0012024666149745,0.00468116399230424,NA,10,"24","M1_C_3/6/14_24","0.00427733254917435","0.000428273200195019","0.00470560574936937","621.435314644329","62.2219777997619","683.657292444091","M1_C_3/6/14"
"M1","inc M1B_07-02-14","inc","2/7/14","M","B","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",10.13,50,137.88,111.69,1.0999,0.372,-0.132,0.138,1.2319,0.255333333,NA,NA,"","",1.45285714285714,0.0435142634576337,1.92417101827676,0.00192417101827676,0.0519241710182768,0.0639653862774151,0.0132579716493586,0.0772233579267738,8.20582898172324,0.00779511569396396,0.0016156773043757,0.00941079299833967,9,10,"24","M1_B_1/29/14_24","0.00710726514193502","-0.00116518509466408","0.00594208004727094","1032.58409276399","-169.284748753338","863.299344010647","M1_B_1/29/14"
"M1","inc M1C_07-02-14","inc","2/7/14","M","C","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",10.57,50,123.59,100.99,1.5157,0.44,-0.132,0.106,1.6477,0.323333333,NA,NA,"","",1.45285714285714,0.0435142634576337,1.93285864552148,0.00193285864552148,0.0519328586455215,0.0855697711902258,0.0167916242780743,0.1023613954683,8.63714135447852,0.00990718661167404,0.00194411826655674,0.0118513048782308,9,10,"24","M1_C_1/29/14_24","0.00889610249966286","-0.000826625549195705","0.00806947695046716","1292.47660602244","-120.096883361719","1172.37972266073","M1_C_1/29/14"
"M1","inc M1D_07-02-14","inc","2/7/14","M","D","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",10.83,50,120.35,97.89,2.278,0.511,NA,NA,2.41,0.394333333,NA,NA,"","",1.45285714285714,0.0435142634576337,2.02112006647279,0.00202112006647279,0.0520211200664728,0.125370899360199,0.0205136616622054,0.145884561022405,8.80887993352721,0.0142323315002886,0.00232874801529863,0.0165610795155872,9,10,"24","M1_D_1/29/14_24","0.013930099928911","-0.00181760618225861","0.0121124937466524","2023.84451824322","-264.072212479573","1759.77230576364","M1_D_1/29/14"
"M1","inc M1A_07-02-14","inc","2/7/14","M","A","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",9.89,50,100.94,82.79,1.0306,0.431,-0.132,0.106,1.1626,0.314333333,NA,NA,"","",1.45285714285714,0.0435142634576337,1.77831880324946,0.00177831880324946,0.0517783188032495,0.0601974734406578,0.016275651526562,0.0764731249672198,8.11168119675055,0.00742108472714291,0.00200644615238107,0.00942753087952398,9,10,"24","M1_A_1/29/14_24","0.00668860816007309","-0.000983515800539908","0.00570509235953318","971.759214113474","-142.890795592726","828.868418520748","M1_A_1/29/14"
"M1","extr M1A_29012014","ext","1/29/14","M","A","1/29/14",2014-01-29,NA,NA,NA,9.81,50,100.94,82.79,0.0563,0.533807,0.0563,0.0553238,0,0.485420867,NA,NA,"","",1.45285714285714,0.0435142634576337,1.76393402021002,0.00176393402021002,0.05176393402021,0,0.0251272937314211,0.0251272937314211,8.04606597978998,0,0.00312292911772481,0.00312292911772481,NA,10,"24","M1_A_1/29/14_24","0.00668860816007309","-0.000983515800539908","0.00570509235953318","971.759214113474","-142.890795592726","828.868418520748","M1_A_1/29/14"
"M1","extr M1B_29012014","ext","1/29/14","M","B","1/29/14",2014-01-29,NA,NA,NA,9.75,50,137.88,111.69,0.0563,0.5063172,0.0563,0.0475524,0,0.457931067,NA,NA,"","",1.45285714285714,0.0435142634576337,1.8519908616188,0.0018519908616188,0.0518519908616188,0,0.0237446375013354,0.0237446375013354,7.8980091383812,0,0.00300640795487888,0.00300640795487888,NA,10,"24","M1_B_1/29/14_24","0.00710726514193502","-0.00116518509466408","0.00594208004727094","1032.58409276399","-169.284748753338","863.299344010647","M1_B_1/29/14"
"M1","extr M1C_29012014","ext","1/29/14","M","C","1/29/14",2014-01-29,NA,NA,NA,9.9,50,123.59,100.99,0.16255,0.5160776,0.0563,0.0422822,0.10625,0.467691467,NA,NA,"","",1.45285714285714,0.0435142634576337,1.8103406424468,0.0018103406424468,0.0518103406424468,0.00550484869325997,0.0242312542208357,0.0297361029140956,8.0896593575532,0.000680479665453425,0.00299533678117253,0.00367581644662596,NA,10,"24","M1_C_1/29/14_24","0.00889610249966286","-0.000826625549195705","0.00806947695046716","1292.47660602244","-120.096883361719","1172.37972266073","M1_C_1/29/14"
"M1","extr M1B_06032014","ext","3/6/14","M","B","3/6/14",2014-03-07,NA,NA,NA,10.28,50,486.71,393.45,0.6119,0.2104395,0.1258,0.14,0.524575,0.0869395,NA,NA,"","",1.45285714285714,0.0435142634576337,1.96978241663414,0.00196978241663414,0.0519697824166341,0.0272620486112059,0.00451822689841096,0.0317802755096168,8.31021758336586,0.00328054570626104,0.000543695378981998,0.00382424108524303,NA,10,"24","M1_B_3/6/14_24","0.00380274291867676","0.000382770106686802","0.00418551302536356","552.484221184894","55.6110283572109","608.095249542105","M1_B_3/6/14"
"M1","incub M1B_06032014","inc","3/6/14","M","B","3/6/14",2014-03-07,2014-03-19,"N","3/19/14",9.95,50,486.71,393.45,1.4763,0.323536,0.09505,0.168,1.40435,0.175536,1.72273874,0.436,"","",1.45285714285714,0.0435142634576337,1.90655010170327,0.00190655010170327,0.0519065501017033,0.072894963635327,0.00911146817865259,0.0820064318139796,8.04344989829673,0.00906264905693801,0.00113278111927844,0.0101954301762164,12,10,"24","M1_B_3/6/14_24","0.00380274291867676","0.000382770106686802","0.00418551302536356","552.484221184894","55.6110283572109","608.095249542105","M1_B_3/6/14"
"M1","incub M1C_06032014","inc","3/6/14","M","C","3/6/14",2014-03-07,2014-03-19,"N","3/19/14",9.56,50,456.81,353.05,1.56905,0.4239264,-0.0089,0.135,1.4971,0.2759264,1.765275499,0.488,"","",1.45285714285714,0.0435142634576337,2.17146209583853,0.00217146209583853,0.0521714620958385,0.0781058959036799,0.0143954837188412,0.0925013796225211,7.38853790416147,0.0105712249049556,0.00194835350451856,0.0125195784094741,12,10,"24","M1_C_3/6/14_24","0.00427733254917435","0.000428273200195019","0.00470560574936937","621.435314644329","62.2219777997619","683.657292444091","M1_C_3/6/14"
"M1","inc M1E_07-02-14","inc","2/7/14","M","E","1/29/14",2014-01-29,2014-02-07,"N","2/7/14",9.89,50,139.8,112.79,1.399969,0.344,NA,NA,1.531969,0.227333333,NA,NA,"","",1.45285714285714,0.0435142634576337,1.91079327610873,0.00191079327610873,0.0519107932761087,0.079525726064407,0.0118010536541318,0.0913267797185388,7.97920672389127,0.00996662059478817,0.00147897580078947,0.0114455963955776,9,10,"24","M1_E_1/29/14_24","0.00883619178493411","-0.00187518518461765","0.00696100660031646","1283.77243503971","-272.437618965164","1011.33481607455","M1_E_1/29/14"
"M1","extr M1D_11022014","ext","2/11/14","M","D","2/11/14",2014-02-11,NA,NA,NA,9.75,50,106.84,86.29,0.10005,0.3258798,NA,NA,0.00855,0.263274267,NA,NA,"","",1.45285714285714,0.0435142634576337,1.87535099213778,0.00187535099213778,0.0518753509921378,0.000443534250982778,0.0136574450078228,0.0141009792588056,7.87464900786222,5.63243200477816e-05,0.00173435603214656,0.00179068035219434,NA,10,"24","M1_D_2/11/14_24","0.00813870065789298","-0.00116684984973419","0.00697185080815879","1182.43693843959","-169.52661388281","1012.91032455678","M1_D_2/11/14"
"M1","extr M1B_11022014","ext","2/11/14","M","B","2/11/14",2014-02-11,NA,NA,NA,9.97,50,105.37,84.19,0.0563,0.2162872,0.1967,0.0668236,0,0.153681667,NA,NA,"","",1.45285714285714,0.0435142634576337,2.00402960994591,0.00200402960994591,0.0520040296099459,0,0.00799206596117385,0.00799206596117385,7.9659703900541,0,0.00100327588100909,0.00100327588100909,NA,10,"24","M1_B_2/11/14_24","0.00612060166943695","-0.000526644889124467","0.00559395678031248","889.235985402481","-76.5139788913688","812.722006511112","M1_B_2/11/14"
"M1","incub M1D_06032014","inc","3/6/14","M","D","3/6/14",2014-03-07,2014-03-19,"N","3/19/14",10.09,50,550.11,433.65,3.0345,0.4210356,NA,NA,2.96255,0.2730356,2.541571351,0.495,"","",1.45285714285714,0.0435142634576337,2.13608441947974,0.00213608441947974,0.0521360844194797,0.15445575689693,0.0142350070911233,0.168690763988053,7.95391558052026,0.0194188328167832,0.00178968546334411,0.0212085182801273,12,10,"24","M1_D_3/6/14_24","0.0104069885353657","0.000486401970393449","0.0108933905057591","1511.98676292384","70.6672576985909","1582.65402062243","M1_D_3/6/14"
"M1","extr M1D_20032014","ext","3/20/14","M","D","3/20/14",2014-03-20,NA,NA,NA,10.38,50,136.4,113.79,3.2005,1.529,NA,NA,2.936066667,1.514,3.775,1.5,"","",1.45285714285714,0.0435142634576337,1.72061436950147,0.00172061436950147,0.0517206143695015,0.151855171847054,0.0783050101554252,0.23016018200248,8.65938563049853,0.0175364833403674,0.00904279050463273,0.0265792738450001,NA,10,"24","M1_D_3/20/14_24","NA","NA","NA","NA","NA","NA","M1_D_3/20/14"
"M1","extr M1E_20032014","ext","3/20/14","M","E","3/20/14",2014-03-20,NA,NA,NA,9.96,50,127.55,106.59,1.8848,0.474,NA,NA,1.620366667,0.459,2.116,0.676,"","",1.45285714285714,0.0435142634576337,1.6367040376323,0.0016367040376323,0.0516367040376323,0.0836703940163237,0.0237012471532732,0.107371641169597,8.3232959623677,0.0100525554293184,0.00284757952383697,0.0129001349531554,NA,10,"24","M1_E_3/20/14_24","NA","NA","NA","NA","NA","NA","M1_E_3/20/14"
"M1","incub M1D_11022014","inc","2/11/14","M","D","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",9.72,50,106.84,86.29,0.6379,0.2139388,NA,NA,1.1069,0.105832667,NA,NA,"","",1.45285714285714,0.0435142634576337,1.86958068139274,0.00186958068139274,0.0518695806813927,0.0574144388562336,0.00548949605968347,0.0629039349159171,7.85041931860726,0.00731355059215098,0.000699261509085525,0.0080128121012365,7,10,"24","M1_D_2/11/14_24","0.00813870065789298","-0.00116684984973419","0.00697185080815879","1182.43693843959","-169.52661388281","1012.91032455678","M1_D_2/11/14"
"M1","extr M1C_11022014","ext","2/11/14","M","C","2/11/14",2014-02-11,NA,NA,NA,9.5,50,115.03,92.29,0.0563,0.192596,0.0215,0.0642808,0,0.129990467,NA,NA,"","",1.45285714285714,0.0435142634576337,1.87803181778666,0.00187803181778666,0.0518780318177867,0,0.00674364958303495,0.00674364958303495,7.62196818221334,0,0.000884764856244344,0.000884764856244344,NA,10,"24","M1_C_2/11/14_24","0.00618201755342085","-0.000440683735523394","0.00574133381789745","898.15883597557","-64.025051289613","834.133784685957","M1_C_2/11/14"
"M1","incub M1E_06032014","inc","3/6/14","M","E","3/6/14",2014-03-07,2014-03-19,"N","3/19/14",10.2,50,459.81,352.15,2.2183,0.448518,NA,NA,2.14635,0.300518,NA,NA,"","",1.45285714285714,0.0435142634576337,2.38822992105435,0.00238822992105435,0.0523882299210544,0.112443477291055,0.0157436060794154,0.12818708337047,7.81177007894565,0.0143941099334341,0.0020153698739608,0.0164094798073949,12,10,"24","M1_E_3/6/14_24","0.00647453000999054","0.000508078130657108","0.00698260814064765","940.656717165767","73.8164941254683","1014.47321129123","M1_E_3/6/14"
"M1","extr M1A_11022014","ext","2/11/14","M","A","2/11/14",2014-02-11,NA,NA,NA,10.19,50,119.93,97.89,0.0563,0.2946512,0.0563,0.0567122,0,0.232045667,NA,NA,"","",1.45285714285714,0.0435142634576337,1.87265571583424,0.00187265571583424,0.0518726557158342,0,0.0120368249946421,0.0120368249946421,8.31734428416576,0,0.00144719571336699,0.00144719571336699,NA,10,"24","M1_A_2/11/14_24","0.00611397156436493","-0.00135673440844396","0.00475723715592097","888.272725851303","-197.114127626786","691.158598224516","M1_A_2/11/14"
"M1","extr M1A_20032014","ext","3/20/14","M","A","3/20/14",2014-03-20,NA,NA,NA,10.1,50,169.62,142.19,1.3496,0.519,0.3015,0.016,1.085166667,0.504,1.553,0.769,"","",1.45285714285714,0.0435142634576337,1.63331564673977,0.00163331564673977,0.0516333156467398,0.0560307530465315,0.0260231910859568,0.0820539441324884,8.46668435326023,0.0066177916535835,0.00307359882572405,0.00969139047930755,NA,10,"24","M1_A_3/20/14_24","NA","NA","NA","NA","NA","NA","M1_A_3/20/14"
"M1","extr M1C_20032014","ext","3/20/14","M","C","3/20/14",2014-03-20,NA,NA,NA,10.15,50,164.32,137.59,1.8625,0.523,0.2459,0.014,1.598066667,0.508,2.02,0.724,"","",1.45285714285714,0.0435142634576337,1.65110455209348,0.00165110455209348,0.0516511045520935,0.0825419084984326,0.0262387611124635,0.108780669610896,8.49889544790653,0.00971207482247173,0.00308731426022269,0.0127993890826944,NA,10,"24","M1_C_3/20/14_24","NA","NA","NA","NA","NA","NA","M1_C_3/20/14"
"M1","incub M1C_11022014","inc","2/11/14","M","C","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",9.91,50,115.03,92.29,0.36385,0.1785243,-0.469,0.1079316,0.83285,0.070418167,NA,NA,"","",1.45285714285714,0.0435142634576337,1.95908371729114,0.00195908371729114,0.0519590837172911,0.0432741228739459,0.00365886343437119,0.0469329863083171,7.95091628270886,0.00544265859873983,0.000460181355742388,0.00590283995448222,7,10,"24","M1_C_2/11/14_24","0.00618201755342085","-0.000440683735523394","0.00574133381789745","898.15883597557","-64.025051289613","834.133784685957","M1_C_2/11/14"
"M1","extr M1A_06032014","ext","3/6/14","M","A","3/6/14",2014-03-07,NA,NA,NA,9.73,50,470.41,364.35,0.790752,0.3683914,0.04885,0.107,0.703427,0.2448914,NA,NA,"","",1.45285714285714,0.0435142634576337,2.19375395931209,0.00219375395931209,0.0521937539593121,0.036714495766337,0.0127818014783515,0.0494962972446885,7.53624604068791,0.00487172201758234,0.00169604354865048,0.00656776556623282,NA,10,"24","M1_A_3/6/14_24","0.00699732860861047","0.000461094333179886","0.00745842294179035","1016.61188499383","66.9904195491347","1083.60230454297","M1_A_3/6/14"
"M1","incub M1B_11022014","inc","2/11/14","M","B","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",9.88,50,105.37,84.19,0.35515,0.1909276,-0.469,0.1103648,0.82415,0.082821467,NA,NA,"","",1.45285714285714,0.0435142634576337,1.98593907184208,0.00198593907184208,0.0519859390718421,0.0428442116860587,0.00430555173730258,0.0471497634233612,7.89406092815792,0.00542739815108779,0.000545416582983897,0.00597281473407169,7,10,"24","M1_B_2/11/14_24","0.00612060166943695","-0.000526644889124467","0.00559395678031248","889.235985402481","-76.5139788913688","812.722006511112","M1_B_2/11/14"
"M1","extr M1B_20032014","ext","3/20/14","M","B","3/20/14",2014-03-20,NA,NA,NA,9.98,50,157.33,132.49,2.7768,2.178,0.2459,0.015,2.512366667,2.163,3.36,1.95,"","",1.45285714285714,0.0435142634576337,1.5756893154516,0.0015756893154516,0.0515756893154516,0.129577042663689,0.111558215989322,0.24113525865301,8.4043106845484,0.0154179262913162,0.0132739281276721,0.0286918544189883,NA,10,"24","M1_B_3/20/14_24","NA","NA","NA","NA","NA","NA","M1_B_3/20/14"
